52.591108,-1.850056
52.591757,-1.851382
52.593346,-1.84928
52.593177,-1.851038
52.593346,-1.84928
52.593177,-1.851038
52.593177,-1.851038
52.593177,-1.851038
52.593177,-1.851038
52.593177,-1.851038
52.593177,-1.851038
52.593827,-1.84578
52.597265,-1.841944
52.59827,-1.840641
52.596847,-1.852324
52.601288,-1.852752
52.602471,-1.843092
52.600474,-1.841844
52.604701,-1.84335
52.601696,-1.841293
52.603396,-1.841996
52.598247,-1.843535
52.598247,-1.843535
52.600474,-1.841844
52.600474,-1.841844
52.597199,-1.833574
52.591326,-1.837936
52.592476,-1.837164
52.591326,-1.837936
52.597199,-1.833574
52.592476,-1.837164
52.595674,-1.835853
52.592476,-1.837164
52.592476,-1.837164
52.597199,-1.833574
52.595674,-1.835853
52.58963,-1.846872
52.58963,-1.846872
52.593128,-1.840675
52.58963,-1.846872
52.587924,-1.841948
52.591874,-1.844207
52.593128,-1.840675
52.587309,-1.839117
52.587694,-1.825049
52.593786,-1.829365
52.587694,-1.825049
52.590824,-1.820268
52.592432,-1.825074
52.592436,-1.821694
52.587694,-1.825049
52.590824,-1.820268
52.592436,-1.821694
52.587694,-1.825049
52.587694,-1.825049
52.590824,-1.820268
52.593786,-1.829365
52.588752,-1.822993
52.592436,-1.821694
52.585217,-1.827996
52.590824,-1.820268
52.590824,-1.820268
52.588955,-1.83269
52.591078,-1.833744
52.590489,-1.824211
52.586973,-1.829952
52.586973,-1.829952
52.586973,-1.829952
52.586973,-1.829952
52.586973,-1.829952
52.587071,-1.829243
52.586738,-1.829377
52.591078,-1.833744
52.590176,-1.831622
52.588955,-1.83269
52.586738,-1.829377
52.586738,-1.829377
52.58996,-1.807932
52.58996,-1.807932
52.593451,-1.810116
52.59392,-1.810852
52.588507,-1.804632
52.589831,-1.817571
52.592979,-1.818149
52.592979,-1.818149
52.590039,-1.812315
52.586899,-1.81655
52.584705,-1.81036
52.586285,-1.809143
52.587875,-1.814081
52.587558,-1.82409
52.579434,-1.8203
52.580869,-1.818095
52.587558,-1.82409
52.580869,-1.818095
52.587558,-1.82409
52.580442,-1.827173
52.579848,-1.826452
52.582483,-1.827018
52.595183,-1.859106
52.591631,-1.858468
52.588443,-1.85402
52.591631,-1.858468
52.591631,-1.858468
52.568617,-1.82477
52.568617,-1.82477
52.568617,-1.82477
52.563642,-1.816219
52.568617,-1.82477
52.569367,-1.827453
52.556717,-1.868772
52.566854,-1.824291
52.568617,-1.82477
52.569367,-1.827453
52.567986,-1.823563
52.567103,-1.879128
52.565516,-1.818823
52.568617,-1.82477
52.566854,-1.824291
52.568617,-1.82477
52.562323,-1.818216
52.568617,-1.82477
52.568578,-1.879669
52.563424,-1.820734
52.565541,-1.823352
52.562323,-1.818216
52.565541,-1.823352
52.563642,-1.816219
52.567579,-1.821706
52.568617,-1.82477
52.562323,-1.818216
52.563424,-1.820734
52.568578,-1.879669
52.556717,-1.868772
52.557047,-1.843755
52.568617,-1.82477
52.568617,-1.82477
52.568617,-1.82477
52.57837,-1.830162
52.582389,-1.837186
52.57837,-1.830162
52.577358,-1.826949
52.578687,-1.832109
52.57837,-1.830162
52.573902,-1.824159
52.573902,-1.824159
52.57837,-1.830162
52.570723,-1.820011
52.575798,-1.817187
52.571986,-1.835631
52.566667,-1.831284
52.571175,-1.822178
52.569357,-1.832764
52.571925,-1.824521
52.566667,-1.831284
52.566667,-1.831284
52.575702,-1.838244
52.566667,-1.831284
52.574491,-1.820852
52.574491,-1.820852
52.571986,-1.835631
52.552692,-1.841234
52.559082,-1.832862
52.552692,-1.841234
52.552471,-1.83684
52.55297,-1.833726
52.55297,-1.833726
52.552471,-1.83684
52.55297,-1.833726
52.554535,-1.834797
52.566002,-1.787013
52.564231,-1.786992
52.565434,-1.791117
52.565434,-1.791117
52.566002,-1.787013
52.565434,-1.791117
52.566002,-1.787013
52.566002,-1.787013
52.565434,-1.791117
52.565434,-1.791117
52.565434,-1.791117
52.568029,-1.794233
52.564518,-1.791594
52.565434,-1.791117
52.565434,-1.791117
52.565434,-1.791117
52.565434,-1.791117
52.564518,-1.791594
52.565033,-1.788169
52.564231,-1.786992
52.568275,-1.791207
52.563857,-1.78903
52.566002,-1.787013
52.564231,-1.786992
52.574388,-1.80136
52.568377,-1.798362
52.57093,-1.797775
52.569221,-1.797547
52.57221,-1.800204
52.568377,-1.798362
52.570613,-1.796611
52.574388,-1.80136
52.574615,-1.80276
52.573012,-1.800997
52.563947,-1.79378
52.567912,-1.805018
52.563947,-1.79378
52.564899,-1.79857
52.563947,-1.79378
52.567912,-1.805018
52.564501,-1.797333
52.567912,-1.805018
52.567912,-1.805018
52.563606,-1.799874
52.564501,-1.797333
52.565447,-1.793124
52.562297,-1.796295
52.567912,-1.805018
52.564899,-1.79857
52.563831,-1.784428
52.569496,-1.795082
52.563831,-1.784428
52.565515,-1.781174
52.561534,-1.786932
52.561534,-1.786932
52.568369,-1.7937
52.563831,-1.784428
52.562764,-1.785731
52.565515,-1.781174
52.564724,-1.781237
52.569496,-1.795082
52.565515,-1.781174
52.561534,-1.786932
52.561534,-1.786932
52.563327,-1.789254
52.563327,-1.789254
52.563327,-1.789254
52.561197,-1.794545
52.563327,-1.789254
52.563327,-1.789254
52.563327,-1.789254
52.563327,-1.789254
52.558241,-1.800562
52.56002,-1.800244
52.561197,-1.794545
52.561197,-1.794545
52.561197,-1.794545
52.563327,-1.789254
52.563327,-1.789254
52.561197,-1.794545
52.563327,-1.789254
52.561197,-1.794545
52.561197,-1.794545
52.559686,-1.794051
52.555339,-1.796372
52.555339,-1.796372
52.557549,-1.795521
52.556203,-1.797209
52.555339,-1.796372
52.555339,-1.796372
52.556746,-1.799448
52.556203,-1.797209
52.556203,-1.797209
52.555339,-1.796372
52.555339,-1.796372
52.555339,-1.796372
52.557549,-1.795521
52.555339,-1.796372
52.567366,-1.812058
52.567366,-1.812058
52.561568,-1.812334
52.565096,-1.803792
52.567366,-1.812058
52.567366,-1.812058
52.560514,-1.805641
52.560142,-1.808608
52.560514,-1.805641
52.560514,-1.805641
52.564629,-1.809326
52.567366,-1.812058
52.567366,-1.812058
52.560514,-1.805641
52.567366,-1.812058
52.567366,-1.812058
52.567366,-1.812058
52.560514,-1.805641
52.567366,-1.812058
52.561568,-1.812334
52.564629,-1.809326
52.567366,-1.812058
52.571722,-1.809649
52.560514,-1.805641
52.567366,-1.812058
52.567366,-1.812058
52.561568,-1.812334
52.567366,-1.812058
52.560514,-1.805641
52.567366,-1.812058
52.560514,-1.805641
52.567366,-1.812058
52.560514,-1.805641
52.567366,-1.812058
52.567366,-1.812058
52.560514,-1.805641
52.567366,-1.812058
52.567366,-1.812058
52.560514,-1.805641
52.567366,-1.812058
52.561463,-1.803232
52.560514,-1.805641
52.560514,-1.805641
52.549146,-1.796946
52.549572,-1.799407
52.558406,-1.802538
52.549146,-1.796946
52.549572,-1.799407
52.540531,-1.800996
52.547498,-1.800685
52.544929,-1.80223
52.540939,-1.802808
52.547498,-1.800685
52.544738,-1.800756
52.548056,-1.811993
52.548056,-1.811993
52.547295,-1.81437
52.545071,-1.800976
52.547498,-1.800685
52.571117,-1.802452
52.571558,-1.807953
52.571117,-1.802452
52.578394,-1.804987
52.571108,-1.807999
52.571117,-1.802452
52.571428,-1.805799
52.571428,-1.805799
52.572619,-1.802696
52.571117,-1.802452
52.570841,-1.803663
52.572619,-1.802696
52.560105,-1.802663
52.559978,-1.802251
52.554,-1.807897
52.554998,-1.807376
52.557475,-1.810389
52.559991,-1.804508
52.560105,-1.802663
52.560105,-1.802663
52.560105,-1.802663
52.560105,-1.802663
52.560105,-1.802663
52.560105,-1.802663
52.560105,-1.802663
52.557475,-1.810389
52.55206,-1.885304
52.554252,-1.883484
52.55206,-1.885304
52.55206,-1.885304
52.55206,-1.885304
52.552807,-1.88598
52.554252,-1.883484
52.552807,-1.88598
52.552807,-1.88598
52.554488,-1.885755
52.552807,-1.88598
52.554488,-1.885755
52.55206,-1.885304
52.554488,-1.885755
52.554252,-1.883484
52.554488,-1.885755
52.557216,-1.88119
52.554878,-1.880798
52.554235,-1.884487
52.565829,-1.881432
52.565829,-1.881432
52.56303,-1.887636
52.562797,-1.888507
52.56303,-1.887636
52.564344,-1.880419
52.565829,-1.881432
52.565829,-1.881432
52.565829,-1.881432
52.5655,-1.885697
52.565829,-1.881432
52.565829,-1.881432
52.55508,-1.875709
52.559374,-1.881892
52.557618,-1.87821
52.559374,-1.881892
52.55508,-1.875709
52.557618,-1.87821
52.557618,-1.87821
52.559374,-1.881892
52.55508,-1.875709
52.559374,-1.881892
52.553669,-1.867837
52.552896,-1.867913
52.552896,-1.867913
52.552896,-1.867913
52.553669,-1.867837
52.555147,-1.898615
52.558676,-1.894609
52.555711,-1.896194
52.559619,-1.893663
52.554831,-1.89773
52.558361,-1.894197
52.554831,-1.89773
52.555711,-1.896194
52.555548,-1.885221
52.556438,-1.885263
52.553138,-1.894667
52.556732,-1.891767
52.555485,-1.884882
52.555745,-1.893775
52.555745,-1.893775
52.554677,-1.896462
52.553138,-1.894667
52.554677,-1.896462
52.555745,-1.893775
52.554677,-1.896462
52.555745,-1.893775
52.555745,-1.893775
52.554677,-1.896462
52.556438,-1.885263
52.555173,-1.88798
52.554538,-1.891566
52.555745,-1.893775
52.555548,-1.885221
52.554538,-1.891566
52.555548,-1.885221
52.555548,-1.885221
52.555745,-1.893775
52.555548,-1.885221
52.555745,-1.893775
52.555548,-1.885221
52.551751,-1.891529
52.548534,-1.893159
52.552035,-1.887752
52.552035,-1.887752
52.556235,-1.88904
52.561909,-1.890987
52.561352,-1.891121
52.556235,-1.88904
52.561909,-1.890987
52.558505,-1.884682
52.559189,-1.885285
52.559558,-1.886199
52.559501,-1.892749
52.559319,-1.889356
52.558077,-1.888504
52.558505,-1.884682
52.562243,-1.824471
52.562923,-1.822462
52.562539,-1.824337
52.56487,-1.825892
52.562923,-1.822462
52.562258,-1.82245
52.562539,-1.824337
52.561203,-1.832648
52.561729,-1.823146
52.55821,-1.826788
52.556933,-1.826366
52.561729,-1.823146
52.55821,-1.826788
52.562258,-1.82245
52.561729,-1.823146
52.561729,-1.823146
52.559261,-1.826253
52.561729,-1.823146
52.561203,-1.832648
52.562258,-1.82245
52.562331,-1.82335
52.561552,-1.825226
52.562331,-1.82335
52.562923,-1.822462
52.556933,-1.826366
52.560734,-1.825274
52.563276,-1.824084
52.561729,-1.823146
52.561729,-1.823146
52.562923,-1.822462
52.564382,-1.824197
52.562923,-1.822462
52.560734,-1.825274
52.563276,-1.824084
52.562331,-1.82335
52.559261,-1.826253
52.562923,-1.822462
52.562539,-1.824337
52.561729,-1.823146
52.560823,-1.824551
52.562923,-1.822462
52.564382,-1.824197
52.562923,-1.822462
52.560839,-1.823356
52.557436,-1.826157
52.562243,-1.824471
52.562533,-1.825901
52.562243,-1.824471
52.561729,-1.823146
52.561729,-1.823146
52.561729,-1.823146
52.561552,-1.825226
52.562533,-1.825901
52.561552,-1.825226
52.562243,-1.824471
52.562243,-1.824471
52.562243,-1.824471
52.561729,-1.823146
52.560734,-1.825274
52.557436,-1.826157
52.561729,-1.823146
52.561729,-1.823146
52.561729,-1.823146
52.561552,-1.825226
52.559606,-1.82283
52.560839,-1.823356
52.562923,-1.822462
52.562923,-1.822462
52.563276,-1.824084
52.561552,-1.825226
52.561203,-1.832648
52.562923,-1.822462
52.561552,-1.825226
52.564254,-1.822914
52.557436,-1.826157
52.564382,-1.824197
52.562258,-1.82245
52.562331,-1.82335
52.562923,-1.822462
52.562331,-1.82335
52.563276,-1.824084
52.561619,-1.828103
52.557436,-1.826157
52.561729,-1.823146
52.561729,-1.823146
52.563276,-1.824084
52.563276,-1.824084
52.563276,-1.824084
52.56158,-1.819857
52.555726,-1.819232
52.559931,-1.817297
52.558688,-1.816019
52.558688,-1.816019
52.560476,-1.821174
52.560476,-1.821174
52.559372,-1.810676
52.561096,-1.821304
52.561096,-1.821304
52.56158,-1.819857
52.559931,-1.817297
52.560697,-1.818547
52.561096,-1.821304
52.56158,-1.819857
52.559503,-1.819998
52.553873,-1.818517
52.553873,-1.818517
52.549063,-1.836823
52.551175,-1.829869
52.550267,-1.836302
52.550267,-1.836302
52.55018,-1.831864
52.550281,-1.833102
52.554481,-1.828071
52.553908,-1.823354
52.553908,-1.823354
52.553908,-1.823354
52.550016,-1.824255
52.551717,-1.82497
52.554481,-1.828071
52.552413,-1.827549
52.545092,-1.859812
52.538976,-1.857
52.539501,-1.859962
52.538806,-1.857546
52.545092,-1.859812
52.539501,-1.859962
52.539976,-1.85859
52.539501,-1.859962
52.543447,-1.859699
52.543447,-1.859699
52.539976,-1.85859
52.539976,-1.85859
52.549926,-1.865297
52.555499,-1.864661
52.549926,-1.865297
52.555125,-1.859647
52.549926,-1.865297
52.553394,-1.86334
52.549926,-1.865297
52.553966,-1.85263
52.551289,-1.847728
52.548781,-1.854919
52.545826,-1.849281
52.545876,-1.853232
52.5489,-1.863634
52.548283,-1.859212
52.548283,-1.859212
52.550892,-1.860899
52.54922,-1.861023
52.549675,-1.858308
52.5477,-1.860025
52.548283,-1.859212
52.548283,-1.859212
52.549675,-1.858308
52.550892,-1.860899
52.546872,-1.859143
52.549675,-1.858308
52.550892,-1.860899
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.550892,-1.860899
52.550892,-1.860899
52.549675,-1.858308
52.546872,-1.859143
52.549675,-1.858308
52.549675,-1.858308
52.550892,-1.860899
52.5477,-1.860025
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.549675,-1.858308
52.550892,-1.860899
52.550892,-1.860899
52.549675,-1.858308
52.549675,-1.858308
52.550892,-1.860899
52.550892,-1.860899
52.549675,-1.858308
52.546872,-1.859143
52.546872,-1.859143
52.548283,-1.859212
52.548283,-1.859212
52.54922,-1.861023
52.549675,-1.858308
52.548283,-1.859212
52.549675,-1.858308
52.548862,-1.862484
52.546872,-1.859143
52.546679,-1.855722
52.550892,-1.860899
52.54922,-1.861023
52.550892,-1.860899
52.547991,-1.855555
52.549675,-1.858308
52.54922,-1.861023
52.548948,-1.84461
52.548701,-1.841012
52.548701,-1.841012
52.548701,-1.841012
52.548701,-1.841012
52.548701,-1.841012
52.548701,-1.841012
52.548701,-1.841012
52.548701,-1.841012
52.548948,-1.84461
52.548701,-1.841012
52.548701,-1.841012
52.546203,-1.842363
52.544676,-1.842855
52.548701,-1.841012
52.544676,-1.842855
52.546203,-1.842363
52.551777,-1.872636
52.551777,-1.872636
52.551777,-1.872636
52.551154,-1.870116
52.551411,-1.874481
52.553595,-1.874165
52.551777,-1.872636
52.551777,-1.872636
52.553219,-1.875523
52.551154,-1.870116
52.551154,-1.870116
52.551154,-1.870116
52.551154,-1.870116
52.552617,-1.876454
52.551154,-1.870116
52.551411,-1.874481
52.553219,-1.875523
52.552617,-1.876454
52.551033,-1.874393
52.551033,-1.874393
52.553501,-1.878796
52.552879,-1.877544
52.552879,-1.877544
52.552879,-1.877544
52.551033,-1.874393
52.551033,-1.874393
52.551033,-1.874393
52.551643,-1.881928
52.553501,-1.878796
52.551033,-1.874393
52.551033,-1.874393
52.552879,-1.877544
52.551643,-1.881928
52.552879,-1.877544
52.551033,-1.874393
52.552879,-1.877544
52.552879,-1.877544
52.552879,-1.877544
52.552879,-1.877544
52.552879,-1.877544
52.552879,-1.877544
52.551033,-1.874393
52.553501,-1.878796
52.550505,-1.877153
52.549947,-1.875871
52.544716,-1.877493
52.544716,-1.877493
52.550505,-1.877153
52.544716,-1.877493
52.549472,-1.877362
52.544716,-1.877493
52.549472,-1.877362
52.544716,-1.877493
52.546883,-1.877723
52.544716,-1.877493
52.546447,-1.873698
52.544716,-1.877493
52.550505,-1.877153
52.550505,-1.877153
52.547819,-1.878119
52.550505,-1.877153
52.547344,-1.871867
52.550505,-1.877153
52.550505,-1.877153
52.550505,-1.877153
52.550505,-1.877153
52.550721,-1.876946
52.544716,-1.877493
52.547505,-1.879461
52.547505,-1.879461
52.544716,-1.877493
52.550505,-1.877153
52.549947,-1.875871
52.549947,-1.875871
52.547344,-1.871867
52.550505,-1.877153
52.550721,-1.876946
52.549947,-1.875871
52.544716,-1.877493
52.546447,-1.873698
52.550505,-1.877153
52.546883,-1.877723
52.544716,-1.877493
52.547344,-1.871867
52.549947,-1.875871
52.547344,-1.871867
52.550505,-1.877153
52.549947,-1.875871
52.549472,-1.877362
52.550721,-1.876946
52.550721,-1.876946
52.549217,-1.883542
52.546761,-1.880968
52.546761,-1.880968
52.548551,-1.882202
52.549217,-1.883542
52.550971,-1.884437
52.55096,-1.881989
52.55096,-1.881989
52.547924,-1.884268
52.547274,-1.881984
52.548945,-1.880328
52.546761,-1.880968
52.549217,-1.883542
52.55096,-1.881989
52.548945,-1.880328
52.548945,-1.880328
52.548945,-1.880328
52.547366,-1.884505
52.546761,-1.880968
52.55096,-1.881989
52.547274,-1.881984
52.547366,-1.884505
52.550698,-1.880426
52.550971,-1.884437
52.54389,-1.878513
52.544778,-1.876077
52.545127,-1.874543
52.545128,-1.875708
52.545168,-1.870694
52.545873,-1.874452
52.545168,-1.870694
52.545168,-1.870694
52.545127,-1.874543
52.545128,-1.875708
52.545128,-1.875708
52.545873,-1.874452
52.54389,-1.878513
52.54732,-1.874286
52.54732,-1.874286
52.545287,-1.872655
52.545405,-1.873893
52.543061,-1.876303
52.546224,-1.883948
52.546224,-1.883948
52.543283,-1.882407
52.544172,-1.881107
52.544965,-1.883774
52.543061,-1.876303
52.543824,-1.883777
52.541227,-1.884713
52.541227,-1.884713
52.542691,-1.883426
52.53985,-1.874941
52.542691,-1.883426
52.541227,-1.884713
52.539739,-1.880529
52.541227,-1.884713
52.539638,-1.8782
52.539413,-1.87798
52.539413,-1.87798
52.542691,-1.883426
52.539184,-1.874486
52.538615,-1.880031
52.539638,-1.8782
52.541227,-1.884713
52.541227,-1.884713
52.541227,-1.884713
52.539739,-1.880529
52.539739,-1.880529
52.537512,-1.874461
52.537512,-1.874461
52.539184,-1.874486
52.537512,-1.874461
52.539739,-1.880529
52.541227,-1.884713
52.53985,-1.874941
52.537512,-1.874461
52.538145,-1.877674
52.53985,-1.874941
52.539739,-1.880529
52.539739,-1.880529
52.542691,-1.883426
52.53985,-1.874941
